season,round,race_name,race_date,circuit_id,driver_id,driver_code,constructor_id,qualifying_position,avg_finish_last5,is_winner,is_top3,finish_position,points
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,alonso,ALO,alpine,9.0,10.491659350307287,0,0,19,0.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,bottas,BOT,mercedes,3.0,10.491659350307287,0,1,3,16.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,gasly,GAS,alphatauri,5.0,10.491659350307287,0,0,17,0.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,giovinazzi,GIO,alfa,12.0,10.491659350307287,0,0,12,0.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,hamilton,HAM,mercedes,2.0,10.491659350307287,1,1,1,25.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,latifi,LAT,williams,17.0,10.491659350307287,0,0,18,0.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,leclerc,LEC,ferrari,4.0,10.491659350307287,0,0,6,8.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,max_verstappen,VER,red_bull,1.0,10.491659350307287,0,1,2,18.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,mazepin,MAZ,haas,20.0,10.491659350307287,0,0,20,0.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,mick_schumacher,MSC,haas,19.0,10.491659350307287,0,0,16,0.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,norris,NOR,mclaren,7.0,10.491659350307287,0,0,4,12.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,ocon,OCO,alpine,16.0,10.491659350307287,0,0,13,0.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,perez,PER,red_bull,11.0,10.491659350307287,0,0,5,10.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,raikkonen,RAI,alfa,14.0,10.491659350307287,0,0,11,0.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,ricciardo,RIC,mclaren,6.0,10.491659350307287,0,0,7,6.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,russell,RUS,williams,15.0,10.491659350307287,0,0,14,0.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,sainz,SAI,ferrari,8.0,10.491659350307287,0,0,8,4.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,stroll,STR,aston_martin,10.0,10.491659350307287,0,0,10,1.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,tsunoda,TSU,alphatauri,13.0,10.491659350307287,0,0,9,2.0
2021,1,Bahrain Grand Prix,2021-03-28,bahrain,vettel,VET,aston_martin,18.0,10.491659350307287,0,0,15,0.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,alonso,ALO,alpine,15.0,19.0,0,0,10,1.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,bottas,BOT,mercedes,8.0,3.0,0,0,18,0.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,gasly,GAS,alphatauri,5.0,17.0,0,0,7,6.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,giovinazzi,GIO,alfa,17.0,12.0,0,0,14,0.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,hamilton,HAM,mercedes,1.0,1.0,0,1,2,19.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,latifi,LAT,williams,14.0,18.0,0,0,20,0.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,leclerc,LEC,ferrari,4.0,6.0,0,0,4,12.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,max_verstappen,VER,red_bull,3.0,2.0,1,1,1,25.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,mazepin,MAZ,haas,19.0,20.0,0,0,17,0.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,mick_schumacher,MSC,haas,18.0,16.0,0,0,16,0.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,norris,NOR,mclaren,7.0,4.0,0,1,3,15.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,ocon,OCO,alpine,9.0,13.0,0,0,9,2.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,perez,PER,red_bull,2.0,5.0,0,0,11,0.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,raikkonen,RAI,alfa,16.0,11.0,0,0,13,0.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,ricciardo,RIC,mclaren,6.0,7.0,0,0,6,8.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,russell,RUS,williams,12.0,14.0,0,0,19,0.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,sainz,SAI,ferrari,11.0,8.0,0,0,5,10.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,stroll,STR,aston_martin,10.0,10.0,0,0,8,4.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,tsunoda,TSU,alphatauri,20.0,9.0,0,0,12,0.0
2021,2,Emilia Romagna Grand Prix,2021-04-18,imola,vettel,VET,aston_martin,13.0,15.0,0,0,15,0.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,alonso,ALO,alpine,13.0,14.5,0,0,8,4.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,bottas,BOT,mercedes,1.0,10.5,0,1,3,16.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,gasly,GAS,alphatauri,9.0,12.0,0,0,10,1.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,giovinazzi,GIO,alfa,12.0,13.0,0,0,12,0.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,hamilton,HAM,mercedes,2.0,1.5,1,1,1,25.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,latifi,LAT,williams,18.0,19.0,0,0,18,0.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,leclerc,LEC,ferrari,8.0,5.0,0,0,6,8.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,max_verstappen,VER,red_bull,3.0,1.5,0,1,2,18.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,mazepin,MAZ,haas,20.0,18.5,0,0,19,0.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,mick_schumacher,MSC,haas,19.0,16.0,0,0,17,0.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,norris,NOR,mclaren,7.0,3.5,0,0,5,10.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,ocon,OCO,alpine,6.0,11.0,0,0,7,6.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,perez,PER,red_bull,4.0,8.0,0,0,4,12.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,raikkonen,RAI,alfa,15.0,12.0,0,0,20,0.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,ricciardo,RIC,mclaren,16.0,6.5,0,0,9,2.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,russell,RUS,williams,11.0,16.5,0,0,16,0.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,sainz,SAI,ferrari,5.0,6.5,0,0,11,0.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,stroll,STR,aston_martin,17.0,9.0,0,0,14,0.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,tsunoda,TSU,alphatauri,14.0,10.5,0,0,15,0.0
2021,3,Portuguese Grand Prix,2021-05-02,portimao,vettel,VET,aston_martin,10.0,15.0,0,0,13,0.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,alonso,ALO,alpine,10.0,12.333333333333334,0,0,17,0.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,bottas,BOT,mercedes,3.0,8.0,0,1,3,15.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,gasly,GAS,alphatauri,12.0,11.333333333333334,0,0,10,1.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,giovinazzi,GIO,alfa,14.0,12.666666666666666,0,0,15,0.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,hamilton,HAM,mercedes,1.0,1.3333333333333333,1,1,1,25.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,latifi,LAT,williams,19.0,18.666666666666668,0,0,16,0.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,leclerc,LEC,ferrari,4.0,5.333333333333333,0,0,4,12.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,max_verstappen,VER,red_bull,2.0,1.6666666666666667,0,1,2,19.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,mazepin,MAZ,haas,20.0,18.666666666666668,0,0,19,0.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,mick_schumacher,MSC,haas,18.0,16.333333333333332,0,0,18,0.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,norris,NOR,mclaren,9.0,4.0,0,0,8,4.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,ocon,OCO,alpine,5.0,9.666666666666666,0,0,9,2.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,perez,PER,red_bull,8.0,6.666666666666667,0,0,5,10.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,raikkonen,RAI,alfa,17.0,14.666666666666666,0,0,12,0.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,ricciardo,RIC,mclaren,7.0,7.333333333333333,0,0,6,8.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,russell,RUS,williams,15.0,16.333333333333332,0,0,14,0.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,sainz,SAI,ferrari,6.0,8.0,0,0,7,6.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,stroll,STR,aston_martin,11.0,10.666666666666666,0,0,11,0.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,tsunoda,TSU,alphatauri,16.0,12.0,0,0,20,0.0
2021,4,Spanish Grand Prix,2021-05-09,catalunya,vettel,VET,aston_martin,13.0,14.333333333333334,0,0,13,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,alonso,ALO,alpine,17.0,13.5,0,0,13,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,bottas,BOT,mercedes,3.0,6.75,0,0,19,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,gasly,GAS,alphatauri,6.0,11.0,0,0,6,8.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,giovinazzi,GIO,alfa,10.0,13.25,0,0,10,1.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,hamilton,HAM,mercedes,7.0,1.25,0,0,7,7.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,latifi,LAT,williams,18.0,18.0,0,0,15,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,leclerc,LEC,ferrari,1.0,5.0,0,0,20,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,max_verstappen,VER,red_bull,2.0,1.75,1,1,1,25.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,mazepin,MAZ,haas,19.0,18.75,0,0,17,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,mick_schumacher,MSC,haas,20.0,16.75,0,0,18,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,norris,NOR,mclaren,5.0,5.0,0,1,3,15.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,ocon,OCO,alpine,11.0,9.5,0,0,9,2.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,perez,PER,red_bull,9.0,6.25,0,0,4,12.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,raikkonen,RAI,alfa,14.0,14.0,0,0,11,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,ricciardo,RIC,mclaren,12.0,7.0,0,0,12,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,russell,RUS,williams,15.0,15.75,0,0,14,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,sainz,SAI,ferrari,4.0,7.75,0,1,2,18.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,stroll,STR,aston_martin,13.0,10.75,0,0,8,4.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,tsunoda,TSU,alphatauri,16.0,14.0,0,0,16,0.0
2021,5,Monaco Grand Prix,2021-05-23,monaco,vettel,VET,aston_martin,8.0,14.0,0,0,5,10.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,alonso,ALO,alpine,9.0,13.4,0,0,6,8.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,bottas,BOT,mercedes,10.0,9.2,0,0,12,0.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,gasly,GAS,alphatauri,4.0,10.0,0,1,3,15.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,giovinazzi,GIO,alfa,20.0,12.6,0,0,11,0.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,hamilton,HAM,mercedes,2.0,2.4,0,0,15,0.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,latifi,LAT,williams,16.0,17.4,0,0,16,0.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,leclerc,LEC,ferrari,1.0,8.0,0,0,4,12.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,max_verstappen,VER,red_bull,3.0,1.6,0,0,18,0.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,mazepin,MAZ,haas,18.0,18.4,0,0,14,0.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,mick_schumacher,MSC,haas,17.0,17.0,0,0,13,0.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,norris,NOR,mclaren,6.0,4.6,0,0,5,10.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,ocon,OCO,alpine,12.0,9.4,0,0,20,0.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,perez,PER,red_bull,7.0,5.8,1,1,1,25.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,raikkonen,RAI,alfa,14.0,13.4,0,0,10,1.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,ricciardo,RIC,mclaren,13.0,8.0,0,0,9,2.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,russell,RUS,williams,15.0,15.4,0,0,17,0.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,sainz,SAI,ferrari,5.0,6.6,0,0,8,4.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,stroll,STR,aston_martin,19.0,10.2,0,0,19,0.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,tsunoda,TSU,alphatauri,8.0,14.4,0,0,7,6.0
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,vettel,VET,aston_martin,11.0,12.2,0,1,2,18.0
2021,7,French Grand Prix,2021-06-20,ricard,alonso,ALO,alpine,9.0,10.8,0,0,8,4.0
2021,7,French Grand Prix,2021-06-20,ricard,bottas,BOT,mercedes,3.0,11.0,0,0,4,12.0
2021,7,French Grand Prix,2021-06-20,ricard,gasly,GAS,alphatauri,6.0,7.2,0,0,7,6.0
2021,7,French Grand Prix,2021-06-20,ricard,giovinazzi,GIO,alfa,13.0,12.4,0,0,15,0.0
2021,7,French Grand Prix,2021-06-20,ricard,hamilton,HAM,mercedes,2.0,5.2,0,1,2,18.0
2021,7,French Grand Prix,2021-06-20,ricard,latifi,LAT,williams,16.0,17.0,0,0,18,0.0
2021,7,French Grand Prix,2021-06-20,ricard,leclerc,LEC,ferrari,7.0,7.6,0,0,16,0.0
2021,7,French Grand Prix,2021-06-20,ricard,max_verstappen,VER,red_bull,1.0,4.8,1,1,1,26.0
2021,7,French Grand Prix,2021-06-20,ricard,mazepin,MAZ,haas,18.0,17.2,0,0,20,0.0
2021,7,French Grand Prix,2021-06-20,ricard,mick_schumacher,MSC,haas,15.0,16.4,0,0,19,0.0
2021,7,French Grand Prix,2021-06-20,ricard,norris,NOR,mclaren,8.0,4.8,0,0,5,10.0
2021,7,French Grand Prix,2021-06-20,ricard,ocon,OCO,alpine,11.0,10.8,0,0,14,0.0
2021,7,French Grand Prix,2021-06-20,ricard,perez,PER,red_bull,4.0,5.0,0,1,3,15.0
2021,7,French Grand Prix,2021-06-20,ricard,raikkonen,RAI,alfa,17.0,13.2,0,0,17,0.0
2021,7,French Grand Prix,2021-06-20,ricard,ricciardo,RIC,mclaren,10.0,8.4,0,0,6,8.0
2021,7,French Grand Prix,2021-06-20,ricard,russell,RUS,williams,14.0,16.0,0,0,12,0.0
2021,7,French Grand Prix,2021-06-20,ricard,sainz,SAI,ferrari,5.0,6.6,0,0,11,0.0
2021,7,French Grand Prix,2021-06-20,ricard,stroll,STR,aston_martin,19.0,12.0,0,0,10,1.0
2021,7,French Grand Prix,2021-06-20,ricard,tsunoda,TSU,alphatauri,20.0,14.0,0,0,13,0.0
2021,7,French Grand Prix,2021-06-20,ricard,vettel,VET,aston_martin,12.0,9.6,0,0,9,2.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,alonso,ALO,alpine,9.0,10.4,0,0,9,2.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,bottas,BOT,mercedes,2.0,8.2,0,1,3,15.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,gasly,GAS,alphatauri,6.0,7.2,0,0,20,0.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,giovinazzi,GIO,alfa,15.0,12.6,0,0,15,0.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,hamilton,HAM,mercedes,3.0,5.2,0,1,2,19.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,latifi,LAT,williams,16.0,16.6,0,0,17,0.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,leclerc,LEC,ferrari,7.0,10.0,0,0,7,6.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,max_verstappen,VER,red_bull,1.0,4.8,1,1,1,25.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,mazepin,MAZ,haas,20.0,17.8,0,0,18,0.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,mick_schumacher,MSC,haas,19.0,17.0,0,0,16,0.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,norris,NOR,mclaren,4.0,5.2,0,0,5,10.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,ocon,OCO,alpine,17.0,11.8,0,0,14,0.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,perez,PER,red_bull,5.0,3.4,0,0,4,12.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,raikkonen,RAI,alfa,18.0,14.0,0,0,11,0.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,ricciardo,RIC,mclaren,13.0,8.4,0,0,13,0.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,russell,RUS,williams,11.0,14.6,0,0,19,0.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,sainz,SAI,ferrari,12.0,7.8,0,0,6,8.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,stroll,STR,aston_martin,10.0,12.4,0,0,8,4.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,tsunoda,TSU,alphatauri,8.0,14.2,0,0,10,1.0
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,vettel,VET,aston_martin,14.0,8.4,0,0,12,0.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,alonso,ALO,alpine,14.0,10.6,0,0,10,1.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,bottas,BOT,mercedes,5.0,8.2,0,1,2,18.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,gasly,GAS,alphatauri,6.0,9.2,0,0,9,2.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,giovinazzi,GIO,alfa,15.0,13.2,0,0,14,0.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,hamilton,HAM,mercedes,4.0,5.4,0,0,4,12.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,latifi,LAT,williams,18.0,16.4,0,0,16,0.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,leclerc,LEC,ferrari,12.0,10.2,0,0,8,4.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,max_verstappen,VER,red_bull,1.0,4.6,1,1,1,26.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,mazepin,MAZ,haas,20.0,17.6,0,0,19,0.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,mick_schumacher,MSC,haas,19.0,16.8,0,0,18,0.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,norris,NOR,mclaren,2.0,5.2,0,1,3,15.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,ocon,OCO,alpine,17.0,13.2,0,0,20,0.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,perez,PER,red_bull,3.0,3.4,0,0,6,8.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,raikkonen,RAI,alfa,16.0,12.2,0,0,15,0.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,ricciardo,RIC,mclaren,13.0,9.2,0,0,7,6.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,russell,RUS,williams,9.0,15.2,0,0,11,0.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,sainz,SAI,ferrari,11.0,6.8,0,0,5,10.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,stroll,STR,aston_martin,10.0,11.2,0,0,13,0.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,tsunoda,TSU,alphatauri,7.0,13.2,0,0,12,0.0
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,vettel,VET,aston_martin,8.0,8.2,0,0,17,0.0
2021,10,British Grand Prix,2021-07-18,silverstone,alonso,ALO,alpine,11.0,9.2,0,0,7,6.0
2021,10,British Grand Prix,2021-07-18,silverstone,bottas,BOT,mercedes,3.0,8.0,0,1,3,15.0
2021,10,British Grand Prix,2021-07-18,silverstone,gasly,GAS,alphatauri,12.0,9.0,0,0,11,0.0
2021,10,British Grand Prix,2021-07-18,silverstone,giovinazzi,GIO,alfa,14.0,13.0,0,0,13,0.0
2021,10,British Grand Prix,2021-07-18,silverstone,hamilton,HAM,mercedes,1.0,6.0,1,1,1,25.0
2021,10,British Grand Prix,2021-07-18,silverstone,latifi,LAT,williams,18.0,16.4,0,0,14,0.0
2021,10,British Grand Prix,2021-07-18,silverstone,leclerc,LEC,ferrari,4.0,11.0,0,1,2,18.0
2021,10,British Grand Prix,2021-07-18,silverstone,max_verstappen,VER,red_bull,2.0,4.4,0,0,20,0.0
2021,10,British Grand Prix,2021-07-18,silverstone,mazepin,MAZ,haas,20.0,17.6,0,0,17,0.0
2021,10,British Grand Prix,2021-07-18,silverstone,mick_schumacher,MSC,haas,19.0,16.8,0,0,18,0.0
2021,10,British Grand Prix,2021-07-18,silverstone,norris,NOR,mclaren,6.0,4.2,0,0,4,12.0
2021,10,British Grand Prix,2021-07-18,silverstone,ocon,OCO,alpine,13.0,15.4,0,0,9,2.0
2021,10,British Grand Prix,2021-07-18,silverstone,perez,PER,red_bull,5.0,3.6,0,0,16,0.0
2021,10,British Grand Prix,2021-07-18,silverstone,raikkonen,RAI,alfa,17.0,12.8,0,0,15,0.0
2021,10,British Grand Prix,2021-07-18,silverstone,ricciardo,RIC,mclaren,7.0,9.4,0,0,5,10.0
2021,10,British Grand Prix,2021-07-18,silverstone,russell,RUS,williams,8.0,14.6,0,0,12,0.0
2021,10,British Grand Prix,2021-07-18,silverstone,sainz,SAI,ferrari,9.0,6.4,0,0,6,8.0
2021,10,British Grand Prix,2021-07-18,silverstone,stroll,STR,aston_martin,15.0,11.6,0,0,8,4.0
2021,10,British Grand Prix,2021-07-18,silverstone,tsunoda,TSU,alphatauri,16.0,11.6,0,0,10,1.0
2021,10,British Grand Prix,2021-07-18,silverstone,vettel,VET,aston_martin,10.0,9.0,0,0,19,0.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,alonso,ALO,alpine,9.0,8.0,0,0,4,12.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,bottas,BOT,mercedes,2.0,4.8,0,0,16,0.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,gasly,GAS,alphatauri,5.0,10.0,0,0,5,11.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,giovinazzi,GIO,alfa,14.0,13.6,0,0,13,0.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,hamilton,HAM,mercedes,1.0,4.8,0,1,2,18.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,latifi,LAT,williams,18.0,16.2,0,0,7,6.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,leclerc,LEC,ferrari,7.0,7.4,0,0,18,0.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,max_verstappen,VER,red_bull,3.0,8.2,0,0,9,2.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,mazepin,MAZ,haas,19.0,17.6,0,0,14,0.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,mick_schumacher,MSC,haas,20.0,16.8,0,0,12,0.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,norris,NOR,mclaren,6.0,4.4,0,0,15,0.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,ocon,OCO,alpine,8.0,15.4,1,1,1,25.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,perez,PER,red_bull,4.0,6.0,0,0,17,0.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,raikkonen,RAI,alfa,13.0,13.6,0,0,10,1.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,ricciardo,RIC,mclaren,11.0,8.0,0,0,11,0.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,russell,RUS,williams,17.0,14.2,0,0,8,4.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,sainz,SAI,ferrari,15.0,7.2,0,1,3,15.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,stroll,STR,aston_martin,12.0,11.6,0,0,19,0.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,tsunoda,TSU,alphatauri,16.0,10.4,0,0,6,8.0
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,vettel,VET,aston_martin,10.0,11.8,0,0,20,0.0
2021,12,Belgian Grand Prix,2021-08-29,spa,alonso,ALO,alpine,14.0,7.6,0,0,11,0.0
2021,12,Belgian Grand Prix,2021-08-29,spa,bottas,BOT,mercedes,8.0,5.6,0,0,12,0.0
2021,12,Belgian Grand Prix,2021-08-29,spa,gasly,GAS,alphatauri,6.0,10.4,0,0,6,4.0
2021,12,Belgian Grand Prix,2021-08-29,spa,giovinazzi,GIO,alfa,16.0,14.0,0,0,13,0.0
2021,12,Belgian Grand Prix,2021-08-29,spa,hamilton,HAM,mercedes,3.0,2.2,0,1,3,7.5
2021,12,Belgian Grand Prix,2021-08-29,spa,latifi,LAT,williams,12.0,14.4,0,0,9,1.0
2021,12,Belgian Grand Prix,2021-08-29,spa,leclerc,LEC,ferrari,11.0,10.2,0,0,8,2.0
2021,12,Belgian Grand Prix,2021-08-29,spa,max_verstappen,VER,red_bull,1.0,6.4,1,1,1,12.5
2021,12,Belgian Grand Prix,2021-08-29,spa,mazepin,MAZ,haas,20.0,17.6,0,0,17,0.0
2021,12,Belgian Grand Prix,2021-08-29,spa,mick_schumacher,MSC,haas,18.0,16.6,0,0,16,0.0
2021,12,Belgian Grand Prix,2021-08-29,spa,norris,NOR,mclaren,10.0,6.4,0,0,14,0.0
